n,mse,frob,rate1.lb,rate1.ub,rate1.in,rate2.lb,rate2.ub,rate2.in,rate3.lb,rate3.ub,rate3.in,rate4.lb,rate4.ub,rate4.in,rate5.lb,rate5.ub,rate5.in,rate6.lb,rate6.ub,rate6.in,rate7.lb,rate7.ub,rate7.in
33300,0.006132765034230872,9.3319478797645e-5,0.9817061098117036,1.074366358197816,1,1.2012853956785319,1.3000057658238233,1,1.7196142985881246,1.8286862114159705,1,0.6448182888710418,0.7272714312536749,0,2.0142647687874717,2.1280316158071795,0,1.4453615837521945,1.5489893049388102,1,0.4677500567360654,0.5429924193188699,1
33400,0.006055790295733478,3.4793178404288837e-5,0.9455440869145711,1.037805306860049,1,1.1989832324056648,1.296460073886504,1,1.7196383912142545,1.8276269446673328,1,0.7131562098628434,0.7976769657451608,1,1.9174087750936526,2.0289641890195282,1,1.4311130083351986,1.5342008340393942,1,0.4747297005046045,0.5498692494031552,1
33500,0.006124894725015779,9.661959903147264e-5,1.0362789094451896,1.130227190120762,0,1.1880749670749993,1.284984408322787,1,1.682029946638095,1.7901665912897489,1,0.691308045787368,0.7757266822519814,1,1.9902965992199002,2.103625925059469,1,1.43553701309194,1.5385244646679839,1,0.478144550478279,0.5542823512073755,1
33600,0.006082834431497737,7.385841678946531e-5,0.9762872718300709,1.0686480243847907,1,1.2157314614170331,1.314287018618561,1,1.7509241295361566,1.859739751276593,0,0.7414644438024396,0.8270740465468065,1,1.9084453158188388,2.0199129844893298,1,1.4243440226369197,1.5264950518932057,1,0.444220098287271,0.5187591316349254,1
33700,0.006023362511651494,5.9951137586793943e-5,0.9367700881252561,1.0282178490361462,1,1.2046383426349798,1.3023623462387703,1,1.6972281874347472,1.8048206893030119,1,0.7198172868396993,0.8044830744591089,1,1.9941242102935588,2.1067458981166753,1,1.425243251652627,1.527391010738328,1,0.4351105172947237,0.508669683265765,1
33800,0.005904962999606575,7.454258383365303e-5,0.9423540593646115,1.0325754964670688,1,1.2179439339849736,1.3149612228008498,1,1.6959432614636978,1.8023368081214024,1,0.7053420621959351,0.789319828213605,1,1.931323430588775,2.042054843112596,1,1.4553287938120665,1.557258362862064,1,0.4176383467675604,0.49064066999817,0
33900,0.005943105630124614,6.532356539626057e-5,0.9427090096654639,1.0337566982396127,1,1.2203766917522247,1.3177309198263933,1,1.6402388163148642,1.7461221392201525,0,0.7335944174960702,0.8173320068235106,1,1.9764855415766345,2.0879550845368033,1,1.4207782764525405,1.522228043491712,1,0.4482455180993313,0.523138899941953,1
34000,0.005859264580801519,5.595771800727229e-5,0.9903496628098569,1.0813670856907178,1,1.1727363828164172,1.2685406946861595,1,1.69925960734466,1.805385931454874,1,0.6988764741293368,0.7815742854993531,1,1.9459787402302937,2.056943826445431,1,1.4620028402087846,1.5635122737722107,1,0.4372837083925041,0.509590016231148,1
34100,0.005862708313141835,7.540662197144294e-5,0.9878855926492407,1.0795112876155706,1,1.1961828811367237,1.2925226889624442,1,1.632851023024915,1.7380989800991902,0,0.6857525731628947,0.7682574461735757,1,1.9155896910813581,2.026107243843776,1,1.4757837264525728,1.5778466245902758,1,0.4518505302760141,0.5243451553590426,1
34200,0.005964542625633207,7.504460405872273e-5,0.9670995249644019,1.058765894868316,1,1.159153201628167,1.2550427044542456,1,1.7068295546471917,1.8137122625742221,1,0.7351224254195736,0.8195952531658144,1,1.8994412603649427,2.010074717981759,1,1.4819934343234582,1.5849170123581158,1,0.49148959571194983,0.5660496397386068,1
34300,0.005912352019936429,4.683830359643211e-5,0.9772640593011264,1.0673508859834866,1,1.1809057893284018,1.2775150466956715,1,1.6858238009164572,1.792386276426611,1,0.7326193366441172,0.8169508641021226,1,1.9157184737523405,2.026154345761817,1,1.4733934175310914,1.5755249505496753,1,0.46194233714406957,0.5357069404383477,1
34400,0.005943606246261706,4.640661515628384e-5,0.982405841403596,1.0738830843834055,1,1.1871432274285523,1.2838277735852373,1,1.705516032688057,1.812605454374756,1,0.6889161407199915,0.7717960023065014,1,1.9288457508772743,2.0395897575951327,1,1.486203904236401,1.588991734653114,1,0.4623353178208291,0.536091427025246,1
34500,0.005854823891930545,4.426445720907851e-5,0.9569724855398317,1.0476208602078498,1,1.192086949248898,1.287885295091916,1,1.6582497153006448,1.7639643137766454,1,0.7224321580839909,0.8063870330156072,1,1.9678392439006982,2.0781098057756315,1,1.4619354227182528,1.563599245989431,1,0.4462793266359769,0.5187247805479527,1
34600,0.0058011994410640325,4.7492965532545625e-5,0.970411437689328,1.060514826227344,1,1.1857302905101264,1.2806643166812501,1,1.694430622088538,1.8002634968711961,1,0.6705394486285241,0.7522544947728027,1,1.9456589821398296,2.0557998452988304,1,1.4618786300362219,1.5634386737841361,1,0.4696167835895113,0.5426037712584602,1
34700,0.005671510748337227,9.371151776895271e-5,0.9381178883172321,1.0267055301536945,1,1.1661528616426942,1.260143477988292,1,1.6843035921096745,1.7886865770798686,1,0.6639249054046892,0.7443474336276077,0,1.8873015814353935,1.9954540099928315,0,1.4810182461624772,1.5818018825546103,1,0.47505983168315014,0.5490746214785963,1
34800,0.005802256163921979,7.579257383354669e-5,0.9305604393082831,1.0191977603441658,1,1.192887873960569,1.2883746902084336,1,1.7051398641788054,1.8110882234036425,1,0.7571719092141089,0.8410350335763597,0,1.9862347080529918,2.0967936243816068,1,1.4134826065754216,1.5144231022523331,1,0.43544312915671124,0.507195354753358,1
34900,0.005658293054714052,9.072601142054818e-5,0.9302677284155277,1.018428993893211,1,1.1925762182140516,1.2871229890518698,1,1.6965769976402225,1.8012327922203715,1,0.7027125646768474,0.7847174232271003,1,1.945543192254355,2.054469774515012,1,1.4365224395687646,1.5364248343250853,1,0.4161041691543205,0.48681774189372023,0
35000,0.0058190463703497565,7.567817068734814e-5,0.9901825701162338,1.0814431599460537,1,1.1970034420751927,1.2929819101449371,1,1.7233438892220232,1.8291948790767576,1,0.7214628833605355,0.8043754279422494,1,1.9613519256959993,2.0715189725004204,1,1.3902763276545678,1.4899605357347372,0,0.42827609892481605,0.5009515970792041,1
35100,0.005701090910722685,5.2665320140037626e-5,0.9215170297372856,1.0094316936051282,1,1.194559037277349,1.2894033647219703,1,1.6626010041779344,1.766581770158659,1,0.7109607252772604,0.7937691736240807,1,1.9676859432219964,2.0773426265219173,1,1.44185121578562,1.5419272180405883,1,0.4592903421967119,0.531848794331486,1
35200,0.005708479489436775,5.794585424207804e-5,0.9360070485798434,1.0239386765606695,1,1.2478886072719502,1.3441329728164289,1,1.6694540929061932,1.7738456955814297,1,0.6918264552049769,0.7733017652625926,1,1.9049064996516587,2.013409496235208,1,1.4673894327572878,1.5676650486668005,1,0.4701530374368781,0.5437687687161767,1
35300,0.00580833987782315,9.850161327436949e-5,1.0389143882043046,1.1309627763163637,0,1.1959192926258793,1.2912183786926257,1,1.6557083432603414,1.7599428978256746,1,0.7397040702004812,0.8227664650912286,1,1.9392702220772848,2.0488112668191274,1,1.4291687914341293,1.5297103614143668,1,0.48583751033814815,0.5595395496287429,1
35400,0.005713706301375764,9.641174063900409e-5,0.8746195224182861,0.9619058566817881,0,1.206325182585101,1.3015101362660415,1,1.7457918092022682,1.8510274842535634,1,0.7491642756504759,0.8321914096630731,1,1.9216910464957695,2.0301176446490703,1,1.4786658435826734,1.5790822714300239,1,0.44298378122460014,0.5161124672395551,1
35500,0.005827512025164608,5.785284715376907e-5,0.9873231610635198,1.0779411533869072,1,1.2066620513943245,1.3026317198718296,1,1.7296058763871887,1.8356282500766057,1,0.7205953472075464,0.8038522357595743,1,1.967964912053672,2.078046703474147,1,1.4455597522186008,1.546429583571644,1,0.46006814239896876,0.5320360057780241,1
35600,0.0057530884600313055,5.8218028524339294e-5,0.9888677148404268,1.0786886177636208,1,1.2249996177437825,1.3210148600470244,1,1.6789687414338927,1.783335114271146,1,0.7118079552326352,0.793713355710998,1,1.969707145619956,2.0794114140009428,1,1.477871120409771,1.5786872297683217,1,0.4444645752233596,0.5163982469290476,1
35700,0.005654898177589633,4.613255044329956e-5,0.9845752329930052,1.0740666212599552,1,1.1733971387055755,1.2669723982950352,1,1.7105715550927214,1.8150893488120246,1,0.7143478623080974,0.7965542219227044,1,1.9077690228611186,2.0152258641252727,1,1.452918212991811,1.5516509666425333,1,0.4749553055188418,0.5488218681007926,1
35800,0.005578641374497446,7.921240427446171e-5,0.955770040030293,1.044020212157394,1,1.1965935446154443,1.2903730030826615,1,1.650006797318604,1.7524908887187767,1,0.7160175757399494,0.7974460614892209,1,1.8872277696187825,1.9944134275369507,0,1.4340115051569804,1.5324592781486361,1,0.5089172046506062,0.5829174097266513,0
35900,0.005761138025514975,8.585054186951225e-5,0.9561269638970276,1.0454313871936118,1,1.1414647008779797,1.2356824776231385,0,1.749944780339505,1.8559169739475452,1,0.7188495805525434,0.8006150556842069,1,1.9948258938302117,2.1044564840206452,1,1.435005135571627,1.5349592661171692,1,0.49687812091456585,0.571513061504936,1
36000,0.005565099577076247,7.106760361157675e-5,0.9461453936119668,1.0333260878082697,1,1.2068787180035807,1.3012591955053456,1,1.62057949076602,1.7223746091811303,0,0.7379255274106186,0.8196112329384307,1,1.9585021318774605,2.0659986345410695,1,1.4634482939182032,1.5627145474356388,1,0.44178927783946514,0.5144132350544417,1
36100,0.005679516743180359,6.0583399801592256e-5,0.9523460813202594,1.0404928526779766,1,1.210945366781004,1.3057926184133266,1,1.7146003588288197,1.8194997304770932,1,0.6949538426553633,0.7757324580341433,1,1.9446126368718029,2.052982946840455,1,1.461621830077439,1.5613036113250767,1,0.5040456804660642,0.5781349406502072,0
36200,0.00561889634663811,7.056300920558789e-5,0.9234291027611436,1.0111927274873609,1,1.2080696699380444,1.3021815274218331,1,1.6963896513236865,1.8001552745036427,1,0.762855706690522,0.8450277401185354,0,1.9014321310868891,2.0087534269253604,1,1.486037821884873,1.5856869380323584,1,0.46265690588431774,0.5353330564040943,1
36300,0.005620947440568908,7.426130233904827e-5,0.9901712911461188,1.0790040648343187,1,1.1673955427002463,1.2608353133817773,1,1.7269353316494696,1.831803804086278,1,0.7159338060786195,0.7973644503685203,1,1.98586781241948,2.0943396892805053,1,1.450382591466952,1.5499384946143142,1,0.4241295849560943,0.4941491931132934,0
36400,0.005623085357307861,5.5087364291569474e-5,1.005701898915456,1.0953772911829533,0,1.1974871805451892,1.2911744421228062,1,1.7190169831614501,1.8231916073662575,1,0.7237817529395153,0.8055354949217638,1,1.924342014837813,2.0315691416656056,1,1.4330879266693721,1.5322070631798062,1,0.4477046084753919,0.5196541849457461,1
36500,0.005661596206587497,1.0081463087345978e-4,0.9054563662260856,0.9930489225883504,0,1.2183330691046583,1.312461490348078,1,1.708447917652044,1.8125483959591462,1,0.7851501190683525,0.8691494372957018,0,1.9255844017878292,2.0333127727486815,1,1.463351171310169,1.562958504052943,1,0.49189129308521967,0.5648182765520131,1
36600,0.005478495946986817,6.163159828307234e-5,0.9992151727189025,1.087450548786171,1,1.2069322759334655,1.3000574373985794,1,1.6524632742340175,1.7544754818486414,1,0.6873368196273035,0.7674639993781005,1,1.9519450594766536,2.0590894974994254,1,1.4286399538966765,1.526406516729913,1,0.45017592828487873,0.5206484141097133,1
36700,0.005497450338919713,6.570411929046977e-5,0.938781113799276,1.025837578598659,1,1.1606913704665816,1.2530010444241395,1,1.772290456711198,1.8764461891448059,0,0.7063567094140655,0.7861061391004611,1,1.9136845538428042,2.0199976327337907,1,1.4665750311380927,1.5652606946006014,1,0.4609782155002752,0.5327050591140504,1
36800,0.005520752167082413,6.18614606001461e-5,0.9042976305602224,0.9909540943246737,0,1.2173403936000162,1.3113656119351198,1,1.6995165325408006,1.8023863443385986,1,0.6891943313132729,0.7687702726562757,1,1.9756774628783613,2.0831296684320804,1,1.487453603522171,1.5869661012220393,1,0.4556156908836697,0.5265608306569036,1
36900,0.005487016633598608,4.861264875539364e-5,0.92388333088798,1.0105609595970786,1,1.2085262456043715,1.3014235225815507,1,1.6744412195497491,1.7770574237014463,1,0.7338352349512235,0.8155102534745057,1,1.9145146183128496,2.020634704571489,1,1.4758591651611839,1.5746226456274977,1,0.46999381591997724,0.540859467452522,1
37000,0.0055782150471808765,4.8279950968669476e-5,0.9554484163893021,1.0435400138600315,1,1.2182240327821214,1.3130627184337802,1,1.744123953283273,1.8480491222007898,1,0.7028971981438198,0.7823811563674182,1,1.978628077465809,2.0868747563617984,1,1.4505273988644045,1.5489785481399305,1,0.4535089062998643,0.524823661782579,1
37100,0.005427922939075384,3.370796139822901e-5,0.954009581106018,1.040557450191511,1,1.1696957497397253,1.261758259214413,1,1.726194102460509,1.8291659090851602,1,0.70186177362887,0.7812063853101475,1,1.9574936807163454,2.064220508586151,1,1.4538934089816662,1.551429129208346,1,0.46560979025976196,0.5361313709630958,1
37200,0.005364185893337845,5.666078022953301e-5,0.9536775933537788,1.040393650537324,1,1.1966589168542845,1.2881577307364285,1,1.7148396237343195,1.8168348230529043,1,0.6875522147636703,0.7660119007660855,1,1.8966432435212501,2.001639097342287,1,1.4832487110684365,1.5811986199505823,1,0.4479225268504022,0.5185142234196223,1
37300,0.0054035610509998245,6.106448972135336e-5,0.948359561899792,1.0345951430420368,1,1.1717862181429903,1.2631783177778737,1,1.6755192705730988,1.7770748055744707,1,0.7151553805953347,0.7949284577035175,1,1.9441162662997584,2.0500179907036284,1,1.4317071025787151,1.5290600755012624,1,0.5078574015986352,0.5807898258106576,0
37400,0.005391644280357921,3.933479875719194e-5,0.9548454036439592,1.041404777632001,1,1.187838836083596,1.2795710889793164,1,1.694265056912397,1.796014946737291,1,0.7376951734907458,0.8183187331409427,1,1.9264229416801444,2.032155718135411,1,1.424681731260348,1.521396018808297,1,0.473533369761736,0.5446368733935095,1
37500,0.00546937246113713,5.764814739013371e-5,0.9265626887062686,1.0130790026328074,1,1.2038457250968955,1.296949881566502,1,1.7488923766261575,1.8517084997216626,1,0.7202628196000964,0.8004612876212458,1,1.9097692791029321,2.01567037416174,1,1.4940629518549995,1.5925897937768367,1,0.4625377096591007,0.5340325553371633,1
37600,0.005360914711307243,7.359227754879715e-5,0.9667751050123368,1.0529122463637193,1,1.2231688522343216,1.3159398166044398,1,1.6903153964658628,1.7916378888210192,1,0.7339583169431584,0.8139228633372565,1,1.9656064532733697,2.071959226641676,1,1.3902387164694687,1.4864402913839152,0,0.42607042233568504,0.49509549252029206,0
37700,0.005322663720494514,7.310101406087774e-5,0.948721922570448,1.0340874185647708,1,1.1671056908750739,1.2583779054443038,1,1.7271142473220196,1.8291770732268082,1,0.7349674724730131,0.8155053413354978,1,1.9116717331763613,2.0162916774107247,1,1.3850699391613153,1.4801557326245736,0,0.4832530754674844,0.554633025648829,1
37800,0.005343853465114895,6.747228669229968e-5,0.9351765132233668,1.020904672531609,1,1.169957924426406,1.2612871612694485,1,1.7028030039926847,1.8040512437888165,1,0.7043735465655597,0.7837556001203446,1,2.0273990479427995,2.134128581151718,0,1.4204151153496007,1.5169031571292844,1,0.4518406817367062,0.5217542876669787,1
37900,0.00526697333276764,6.305852124448608e-5,0.981932551284208,1.068291291877612,1,1.1790459662272463,1.2697452642099465,1,1.699330256154638,1.8001489867732146,1,0.7172923578553929,0.7967165646583547,1,1.9227006480422537,2.026931864443466,1,1.4267660952460923,1.5223533403695246,1,0.43202324921802226,0.5016092908459282,1
38000,0.005204035591177752,5.857742179724779e-5,0.9312603396571119,1.0156212601403751,1,1.191722278054627,1.2824129850259374,1,1.6965629459204807,1.7970024585253879,1,0.7018711601336002,0.780048485682176,1,1.9431971528899046,2.0472121883172227,1,1.4349942401125069,1.5304866459096003,1,0.4426867135839867,0.5122546041407672,1
38100,0.005246189702660555,6.783312512188137e-5,0.9807840511684693,1.0669270107884619,1,1.213070448049067,1.304032555708398,1,1.689775587999801,1.7900433278434458,1,0.6631427858887193,0.7409138301480511,0,1.9066376303071015,2.0105932345802575,1,1.434054532139042,1.5298684603684267,1,0.4611284594853905,0.531778518458488,1
38200,0.005357547991269317,5.7128533832573204e-5,0.9545617522811912,1.0399628383187685,1,1.2295475720223619,1.3218312024683179,1,1.7500111159828178,1.8521216095825541,0,0.7168378623690064,0.7963220178726971,1,1.9584129473424734,2.06351992452714,1,1.4616145871511472,1.558490395848417,1,0.4344479242336013,0.5051162962501876,1
38300,0.005195818587494614,4.937007889946047e-5,0.9486271569257533,1.0334007522188506,1,1.2036767637618917,1.2943841791305792,1,1.6682446196970133,1.768180125569518,1,0.6941754713011905,0.7727915321411158,1,1.9353615844225138,2.039439046390755,1,1.444465716252703,1.5395044963295472,1,0.45297251327520344,0.5221359143356065,1
38400,0.005270314817759782,1.6781641127900658e-5,0.9559569442189397,1.0411644048491318,1,1.1952119079795267,1.2857245234482253,1,1.719773650568945,1.8209468261711756,1,0.7152177705177236,0.7939776315261915,1,1.9374000189906042,2.0421042710936397,1,1.448106763842136,1.5444282532448146,1,0.46706170309771555,0.5370865645549048,1
38500,0.005209203207480057,6.841783673418441e-5,0.9563518183724212,1.0410741702641129,1,1.1762095559382608,1.2664855493881033,1,1.66998176865598,1.769664678996327,1,0.6784876014253288,0.7561960760099063,1,1.9071423982494304,2.0106103005248466,1,1.5138945421111816,1.6111888815572641,0,0.472946410824125,0.542947737433541,1
